Id,UserId,Avatar,Author,Content,Url,ReactionsCount,Depth,SubCommentsCount,CommentAt,Platform,SourceFile,clean_content,word_count,CommentAt_parsed
Y29tbWVudDoxMzE0MDM5MTM3NTg1Nzg5XzEyMTI2MjE2MjQxNjQwMzk=,1257482367,https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/697257516_10234498890874353_5956708728350077777_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=106&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeFEg_1hOnl94Zfu6skwqPUcGoM9RuHsoGIagz1G4eygYtlRJh5_2DBNAZhwuewQdb79Ds_JxQ8tZF_wAtWQqA9e&_nc_ohc=ESHYHn3COS8Q7kNvwHi_cUa&_nc_oc=Adr58M2EfXsPTpdwMsir7igSDucm0slNenlN7ZKXZ1GzVby9cm9pdRIq71cr_TRYbXg&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=mp92s7364ofFbHzYV4IECw&_nc_ss=7b2a8&oh=00_Af5I6qvddd2_JriAEGO4hx27Ji046aR1hcXKeQQrRZWVjw&oe=6A1A1BF3,Refly R,Mungkin bisa di foto bukti lebam2 bekas pukulan atau bekas ikatan yang kecang bang supaya lebih menyakinkan buat pemirsa....,https://www.facebook.com/reel/1336508365019749/?comment_id=1212621624164039,4,0,3,05/22/2026 12:45:46,Facebook,facebook_comments_post_1.csv,mungkin bisa di foto bukti lebam2 bekas pukulan atau bekas ikatan yang kecang bang supaya lebih menyakinkan buat pemirsa,19,2026-05-22 12:45:46
Y29tbWVudDoxMzE0MDM5MTM3NTg1Nzg5XzE2MTkxOTM5NTkzMTI4MTE=,100005110158485,https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/414889824_2543024705877843_7870184109990078320_n.jpg?stp=c0.0.411.411a_cp0_dst-jpg_s32x32_tt6&_nc_cat=109&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeGqKqAmrRO7pxGy5xE6fySgRGvhKiLtQs9Ea-EqIu1Cz7PoXqmKWRU6f3eeIw7w7GtwFIW8rwoGf-38rbooFTgJ&_nc_ohc=Lk2iE8AKbW0Q7kNvwGhrCdM&_nc_oc=Ado-cMd3CkSWd0sCqX7lo8-w40ALxBwAVl9od4X4rkdFKjeqBrPfOtuSpPAqlH33gEs&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=bxkxcc1q2IliuwfNFqgdnw&_nc_ss=7b2a8&oh=00_Af4-I51PShg5uawetuctS9AUQxrH-udOSpzf3S-l4a7SWQ&oe=6A1A0EF0,Ida Lilio,-Refly R buzzer #israelteroris,https://www.facebook.com/reel/1336508365019749/?comment_id=1212621624164039&reply_comment_id=1619193959312811,0,1,1,05/22/2026 17:17:02,Facebook,facebook_comments_post_1.csv,refly r buzzer,3,2026-05-22 17:17:02
Y29tbWVudDoxMzE0MDM5MTM3NTg1Nzg5XzExMzE1MjMwMzU4NDQyNzI=,100008075741848,https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/341849482_1278873806316039_4499387905025955160_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=102&ccb=1-7&_nc_sid=1d2534&_nc_eui2=AeG3vmoj-dokKd7iQ8p-jCaVRTNFQ91I2MtFM0VD3UjYy_jjLMmcJnrfx64fo2C8-qvdH9Zr_qp2lPNWUekprbxx&_nc_ohc=IoVSmuR32aAQ7kNvwGPQ_XP&_nc_oc=AdqaoOn9pRW6pEmuhdcOltSen5JVEp4Dnp3Bklo0jzdLWE5ud194BWla99yvnSse1_M&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=bxkxcc1q2IliuwfNFqgdnw&_nc_ss=7b2a8&oh=00_Af73KnP4EMy2eTUOM7d7ONGtLhgs6pd3RRcmHwdW7fvsCw&oe=6A1A1747,Wati Hutagaol,"-Refly R betul bang,bukan malah menceritakan penuh semangat sambil ekspresi wajah ketawa 🤭",https://www.facebook.com/reel/1336508365019749/?comment_id=1212621624164039&reply_comment_id=1131523035844272,0,1,0,05/25/2026 12:09:50,Facebook,facebook_comments_post_1.csv,refly r betul bang bukan malah menceritakan penuh semangat sambil ekspresi wajah ketawa,13,2026-05-25 12:09:50
Y29tbWVudDoxMzE0MDM5MTM3NTg1Nzg5XzI0NzkyMzkwNjU4MzMxMDA=,100024974763869,https://scontent.fcgk43-1.fna.fbcdn.net/v/t1.6435-1/62056912_417493482426474_2879151169622507520_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=110&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeGopG-cqjZkqIktgHUXrZrgaEkix49sY6RoSSLHj2xjpB-t2UKrlAeQABoGrnrlALz5bp6rUesZLJZy1ZA9Lhbx&_nc_ohc=XWYaE0cH1XsQ7kNvwEdQO-e&_nc_oc=AdrKbNEoUxL3mMyq4sFfUcmrPC-vFn9y8j2oNQETJ-PHqZh20rC7tjFquvl-p4sXj1g&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=mp92s7364ofFbHzYV4IECw&_nc_ss=7b2a8&oh=00_Af4rq4z5xuvWGzp-khqP0NwubXByeNtkfZKy3szxnNOymA&oe=6A3BCC2A,Toni Anggara,"Semangat bangett utk berbohong,..😛",https://www.facebook.com/reel/1336508365019749/?comment_id=2479239065833100,5,0,3,05/22/2026 13:20:10,Facebook,facebook_comments_post_1.csv,semangat bangett utk berbohong,4,2026-05-22 13:20:10
Y29tbWVudDoxMzE0MDM5MTM3NTg1Nzg5XzEzMjgzNzM0NDUzMDgwMjM=,100005110158485,https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/414889824_2543024705877843_7870184109990078320_n.jpg?stp=c0.0.411.411a_cp0_dst-jpg_s32x32_tt6&_nc_cat=109&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeGqKqAmrRO7pxGy5xE6fySgRGvhKiLtQs9Ea-EqIu1Cz7PoXqmKWRU6f3eeIw7w7GtwFIW8rwoGf-38rbooFTgJ&_nc_ohc=Lk2iE8AKbW0Q7kNvwGhrCdM&_nc_oc=Ado-cMd3CkSWd0sCqX7lo8-w40ALxBwAVl9od4X4rkdFKjeqBrPfOtuSpPAqlH33gEs&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=mMPisqbJWbIQRJPrLSDddg&_nc_ss=7b2a8&oh=00_Af6UqGyqrdIgbIfjJAj6aZyQomIX7CLX6fC0GyxTkoN_mw&oe=6A1A0EF0,Ida Lilio,-Toni Anggara buzzer #israelteroris,https://www.facebook.com/reel/1336508365019749/?comment_id=2479239065833100&reply_comment_id=1328373445308023,1,1,2,05/22/2026 17:18:02,Facebook,facebook_comments_post_1.csv,toni anggara buzzer,3,2026-05-22 17:18:02
Y29tbWVudDoxMzE0MDM5MTM3NTg1Nzg5XzgyMTk0MTkwNzM0ODI0Mw==,1585793643,https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/668449451_10230016047977025_4027519183733086104_n.jpg?stp=c256.0.1536.1536a_cp0_dst-jpg_s32x32_tt6&_nc_cat=107&ccb=1-7&_nc_sid=1d2534&_nc_eui2=AeG1WPsEumnd4Mg9fY5dBnbuq5mPHr7Vo1SrmY8evtWjVMnHN6VwOTAfQkHq_AT2KLJi5fsNBCmCujL3GJ9DQgCG&_nc_ohc=gpaz3np15NkQ7kNvwFJsWyv&_nc_oc=Adr-9EK2tveKoU6YgBEQZnEfLyey457NCl_-iWjwC4P1_vH3_L4L1mSfMl3FZJ0kQcw&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=mp92s7364ofFbHzYV4IECw&_nc_ss=7b2a8&oh=00_Af41urNA16Lcn5oYi83Klnl6q0uquHa2ahj9puFiaYiDVQ&oe=6A1A0F51,Bram Sumantri,"Kita jadi mau tau apa reaksi pejabat negara mendengar kesaksian ini, relawan kemanusiaan itu bukan penjahat.",https://www.facebook.com/reel/1336508365019749/?comment_id=821941907348243,3,0,2,05/22/2026 12:57:15,Facebook,facebook_comments_post_1.csv,kita jadi mau tau apa reaksi pejabat negara mendengar kesaksian ini relawan kemanusiaan itu bukan penjahat,16,2026-05-22 12:57:15
Y29tbWVudDoxMzE0MDM5MTM3NTg1Nzg5Xzk2OTU4Nzk3MjQ1NDM3Mg==,61559552484349,https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/692073042_122215529132318416_264143457895968185_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=104&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeEaRxercVJyjZFX32OLXbssIH2hEknpCgcgfaESSekKBzgJra9ux7Awzr6fiyNc2agQSVOdzTNx_NJBQNHp9-dD&_nc_ohc=Wu5XH5wtg24Q7kNvwGblckO&_nc_oc=Adr6yg59RFEZjyLGl4XPngZDhyaGy3JWOzEHo1ClT-M-uWxWpPvNd39qH0NOHZ7GSbE&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=hea5FIgZdOT2dpKYpjc12g&_nc_ss=7b2a8&oh=00_Af4VoR4UzTOGlTGssiAFr4kZfoIbxyVF5dm8c-ifva02UA&oe=6A1A2B89,Willson Ar,-Bram Sumantri itu sampah,https://www.facebook.com/reel/1336508365019749/?comment_id=821941907348243&reply_comment_id=969587972454372,0,1,0,05/22/2026 14:40:18,Facebook,facebook_comments_post_1.csv,bram sumantri itu sampah,4,2026-05-22 14:40:18
Y29tbWVudDoxMzE0MDM5MTM3NTg1Nzg5XzE2NjU2MjU5NzQ3NTM1Njc=,100086461925813,https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/453065805_466212639604130_2767841825583409983_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=108&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeG2mosDPBBT5cWaMiCyq6_qMutziVhqh3My63OJWGqHc7a9Bqq5LWRwxCXSBokuy1XUXQgRDWnLBS5AAf6e3PJW&_nc_ohc=iJdBtSX16uIQ7kNvwHscXDp&_nc_oc=AdoDtbrlpNGcMNjQPjnId2sZ9IYKXNe6mLIJn56K5SVTZycdFzucYN49DEGDwGTkz1s&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=hea5FIgZdOT2dpKYpjc12g&_nc_ss=7b2a8&oh=00_Af512J-91onjpOCMMdyc5HRY4lf9iiPMMLAqxpMR9NQyDA&oe=6A1A3E73,Panglaran Bara'padang,-Bram Sumantri mereka penjahat,https://www.facebook.com/reel/1336508365019749/?comment_id=821941907348243&reply_comment_id=1665625974753567,0,1,0,05/22/2026 17:38:57,Facebook,facebook_comments_post_1.csv,bram sumantri mereka penjahat,4,2026-05-22 17:38:57
Y29tbWVudDoxMzE0MDM5MTM3NTg1Nzg5XzE2NzY0NzE1MjY4MDQzMzk=,100053573283245,https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/420425290_896766072119161_4679406794853102763_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=105&ccb=1-7&_nc_sid=1d2534&_nc_eui2=AeEbE1F5JFkkjIxUZ6vnvKb1AwC2hbh8oTkDALaFuHyhOSpp_XxCyuxaRWgiw_75JLgk9i-s_5hdh6VY7Rh_YiMy&_nc_ohc=5ep3ijmolb4Q7kNvwGzxY2z&_nc_oc=AdqFECGZxZHHzxClNnEoapqZGn3Q0P1DL39BUDC6DHcA8x43FSZKm3BX6arKvrzM4oQ&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=mp92s7364ofFbHzYV4IECw&_nc_ss=7b2a8&oh=00_Af6o1k0wfEXi1hvT96P-cFIidmenC_vw9qEhvKAH_p1wsA&oe=6A1A11F6,R N Sport,Kok bisa ew kalian pulang hidup 🤣,https://www.facebook.com/reel/1336508365019749/?comment_id=1676471526804339,3,0,1,05/25/2026 06:02:07,Facebook,facebook_comments_post_1.csv,kok bisa ew kalian pulang hidup,6,2026-05-25 06:02:07
Y29tbWVudDoxMzE0MDM5MTM3NTg1Nzg5XzEwMjYxNjExNTMwOTQwMjM=,100008075741848,https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/341849482_1278873806316039_4499387905025955160_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=102&ccb=1-7&_nc_sid=1d2534&_nc_eui2=AeG3vmoj-dokKd7iQ8p-jCaVRTNFQ91I2MtFM0VD3UjYy_jjLMmcJnrfx64fo2C8-qvdH9Zr_qp2lPNWUekprbxx&_nc_ohc=IoVSmuR32aAQ7kNvwGPQ_XP&_nc_oc=AdqaoOn9pRW6pEmuhdcOltSen5JVEp4Dnp3Bklo0jzdLWE5ud194BWla99yvnSse1_M&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=eEKRoYw8Tqvk7ppYZQ9D5A&_nc_ss=7b2a8&oh=00_Af72iGJfY5g3Dh2dGd-Gv9b1GYogPEv9OEqPuTbpetkQuw&oe=6A1A1747,Wati Hutagaol,-R N Sport biasa bang acting,https://www.facebook.com/reel/1336508365019749/?comment_id=1676471526804339&reply_comment_id=1026161153094023,0,1,0,05/25/2026 12:09:11,Facebook,facebook_comments_post_1.csv,r n sport biasa bang acting,6,2026-05-25 12:09:11
Y29tbWVudDoxMzE0MDM5MTM3NTg1Nzg5Xzk5NDE1NjU4MzEzMzUwMA==,100017066508575,https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/449131289_1550095908902611_2728119777434052825_n.jpg?stp=c0.0.480.480a_cp0_dst-jpg_s32x32_tt6&_nc_cat=102&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeHDAQXmJKAT5nUPgTswpqDhSkL6BBqGKMdKQvoEGoYox0N1CTVVjoNAdYPKTy8CnTMpmGgRuwrE1O5VqyczsJWG&_nc_ohc=DQbOjSwFWhUQ7kNvwEmXSAW&_nc_oc=AdqKmMFnJaJKSJMH8h9FEhxLFyfUYm_i4XTICiag1AhOTSo68-adoTgNXmiVr5ovBt4&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=mp92s7364ofFbHzYV4IECw&_nc_ss=7b2a8&oh=00_Af5XcS1CNk2Z3lRLH5H42PvB3RwK1c72U0za3x6p-0vq0Q&oe=6A1A0947,Jonhri Ambarita,"Sudah tau Indonesia tidak ada hubungan diplomatik dengan Israel, masih berani terobos wilayah konflik.",https://www.facebook.com/reel/1336508365019749/?comment_id=994156583133500,2,0,0,05/22/2026 12:56:30,Facebook,facebook_comments_post_1.csv,sudah tau indonesia tidak ada hubungan diplomatik dengan israel masih berani terobos wilayah konflik,14,2026-05-22 12:56:30
Y29tbWVudDoxMzE0MDM5MTM3NTg1Nzg5XzgzMTA4MzcwMjk3ODUwNQ==,100000027071165,https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/651011364_26645826275001580_1054030999069714597_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=103&ccb=1-7&_nc_sid=1d2534&_nc_eui2=AeF1Scffi1xn259UAl_926WI5vOaV4izMBTm85pXiLMwFOLVZWLDIvieyNe2htOfZWasAmpaQ73yE0kcfnYLIaYZ&_nc_ohc=J6Ddvml99UAQ7kNvwH_rRXS&_nc_oc=Adp4eby5EJRMGowhcqRkkQE9cBiZycgmJ5yS1QZf_pT6CANITFO9e-THdogMpwr3sek&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=yrR3h9K2Zqs9iwl2OHLXoQ&_nc_ss=7b2a8&oh=00_Af6luksLkVNBqPURfEeCDw1TlkuKdW9DUI-UpU5Rl3zk6w&oe=6A1A2725,Pangkar Donrikus,"Belum seberapa dengan yg dialami reporter tv yg skrng jd anggota DPR RI dari Golkar, Mutia Hafid. Namanya juga masuk daerah konflik ia wajar kena dampak.",https://www.facebook.com/reel/1336508365019749/?comment_id=831083702978505,0,0,1,05/22/2026 12:57:40,Facebook,facebook_comments_post_1.csv,belum seberapa dengan yg dialami reporter tv yg skrng jd anggota dpr ri dari golkar mutia hafid namanya juga masuk daerah konflik ia wajar kena dampak,26,2026-05-22 12:57:40
Y29tbWVudDoxMzE0MDM5MTM3NTg1Nzg5XzMzMzU4MDAwNjY1OTkxMDk=,100005607061881,https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/367467373_2277252345804979_8459457392498557021_n.jpg?stp=c0.0.720.720a_cp0_dst-jpg_s32x32_tt6&_nc_cat=109&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeEzk174ywgrCPud_sdLw8vM5lGYY7cSWafmUZhjtxJZp2_iGEgmcCybtHl9kO7zia0aW1Y7rlmzrcx6VN60Uh36&_nc_ohc=4J5QUWM731EQ7kNvwEtbePt&_nc_oc=AdpwEeb4NVXq1kJ_jg6EXJS-T1UCVdFXqrzqmiSWY1pB1A1RSJrikxJiKc_aqh3dPM8&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=pRhryjkB1wOVz8Na_FcCpQ&_nc_ss=7b2a8&oh=00_Af4d75tJA3FLXCnxowBjPcPr_AxAu3Br_vZplmNDxuPQrg&oe=6A1A3DFF,Asril,-Pangkar Donrikus Mutia tak ada apa2akn tak disakit.. Yg ditangkap smau kena mental.. Baik saat. Mutia atau aktivis yg dtangkap israel.. Dan Israel melakukan penyiksaan.. Bnyak yg patah tulang,https://www.facebook.com/reel/1336508365019749/?comment_id=831083702978505&reply_comment_id=3335800066599109,0,1,0,05/22/2026 17:52:02,Facebook,facebook_comments_post_1.csv,pangkar donrikus mutia tak ada apa2akn tak disakit yg ditangkap smau kena mental baik saat mutia atau aktivis yg dtangkap israel dan israel melakukan penyiksaan bnyak yg patah tulang,29,2026-05-22 17:52:02
Y29tbWVudDoxMzE0MDM5MTM3NTg1Nzg5XzE4NzE3MjMxODM0ODg0Nzk=,100060261143959,https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/485063659_1041329894552372_5909452531755703442_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=103&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeG-CxNDolpj_ej2CjzhL0YRV6JFDI47H6hXokUMjjsfqBCTb2czkrpkoYgYlarfxPIcuGjViz_kIbeba12oMBL2&_nc_ohc=VkSZV6kIHLsQ7kNvwFnFw1E&_nc_oc=AdqRV2xutfNwLQA_EC7yDkZ3egvCHBGQ07ueDziZKdnBUhwEwzeLMs5dVEVSWlImgAs&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=yrR3h9K2Zqs9iwl2OHLXoQ&_nc_ss=7b2a8&oh=00_Af74rACP-_zsj4x5cVIeW45CFzFSPltSfGl1et2LmcX51w&oe=6A1A1E90,Ninsu,Pergi lgi lebih banyak ke sana..,https://www.facebook.com/reel/1336508365019749/?comment_id=1871723183488479,3,0,0,05/22/2026 14:16:13,Facebook,facebook_comments_post_1.csv,pergi lgi lebih banyak ke sana,6,2026-05-22 14:16:13
Y29tbWVudDoxMzE0MDM5MTM3NTg1Nzg5Xzk3NDg3ODM3MTg1Mzg3MA==,100010368489768,https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/705627832_2862673974088191_2747768371491008414_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=101&ccb=1-7&_nc_sid=1d2534&_nc_eui2=AeGCC0ZrMMadFomde38L4sIwWTyyIZGjVdtZPLIhkaNV27h_qsDWQyseYwyBf1r86nja3Yge_3J-g_B_3kIEcbHj&_nc_ohc=YPNY8rcj3YUQ7kNvwGgtV36&_nc_oc=AdokayfrKimxSK-UMKBQ_WpBBHTntl8e4bWZWkBwxJU59VNjGHZnwcm_kNDJkcGawWg&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=yrR3h9K2Zqs9iwl2OHLXoQ&_nc_ss=7b2a8&oh=00_Af72JmPF0TDS72vClWXr6B5xkiTPmZj5SjMokCLIEN6h3Q&oe=6A1A0B2A,Vekie Julius,"Laen kali,, Jangan Masuk Campur urusan Orang. ngak usah tambah-tambah urusan.
*big boss aja nyerah..",https://www.facebook.com/reel/1336508365019749/?comment_id=974878371853870,2,0,0,05/22/2026 12:40:07,Facebook,facebook_comments_post_1.csv,laen kali jangan masuk campur urusan orang ngak usah tambah tambah urusan big boss aja nyerah,16,2026-05-22 12:40:07
Y29tbWVudDoxMzE0MDM5MTM3NTg1Nzg5XzEzNzM3Mzc3ODgxNDM5MTc=,100003711400475,https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/236156736_2356463437820680_1094448323185426107_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=110&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeESK1_u1FT4bwFf3o3nnIT8CABs6EzRk0EIAGzoTNGTQb7s2U_vjajwqaCsxZ4hUeFcNoKrsAoRQes3gNwd2ZiY&_nc_ohc=pxnfYZTO8RsQ7kNvwH-qChm&_nc_oc=Ado6VnKVBJJQNHojee-d5PArDRnzwQkSlYAP_d65MpbhER8IaBMhgzSHaHQl7jqydL4&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=yrR3h9K2Zqs9iwl2OHLXoQ&_nc_ss=7b2a8&oh=00_Af6NCNYe7X_MqowZ89bLefYD4-2cp2lGONYcdxXDqluJDw&oe=6A1A3E5E,Nur Muhammad Kahfi,"Kocak juga ini orang .
Negara Indonesia juga akan berlakukan hsl yg sama bila jurnalis atau apapun masuk papua tanpa ijin . Pasti aparat menangkap .
Dan untung kalian masih bisa bebas atas bantuan diplomasi negara turki yg di minta oleh pemerintah RI.  Negara kita jelas tidak bisa sebab tidak ada hubungan diplomatik .",https://www.facebook.com/reel/1336508365019749/?comment_id=1373737788143917,1,0,0,05/22/2026 13:33:47,Facebook,facebook_comments_post_1.csv,kocak juga ini orang negara indonesia juga akan berlakukan hsl yg sama bila jurnalis atau apapun masuk papua tanpa ijin pasti aparat menangkap dan untung kalian masih bisa bebas atas bantuan diplomasi negara turki yg di minta oleh pemerintah ri negara kita jelas tidak bisa sebab tidak ada hubungan diplomatik,50,2026-05-22 13:33:47
Y29tbWVudDoxMzE0MDM5MTM3NTg1Nzg5XzE2Mjc2NDkwODk0MTM5NjM=,100006305708445,https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/426048206_3787109234842563_7715919269678837597_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=102&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeFi4RuE4edziAL-eKACHGz4_1I4dusWzUv_Ujh26xbNS3o6nIbHSWhLbhzYzAAo13nfToHy_YWhu_wH2fa83cJ7&_nc_ohc=YYK_zTwIZdAQ7kNvwECIpyF&_nc_oc=AdpO142eBTx2ZOTtiXXHaLO84iCSc_-3DD6_1tjsLyJXcq26ABFfekNrubPrPXurX_8&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=yrR3h9K2Zqs9iwl2OHLXoQ&_nc_ss=7b2a8&oh=00_Af7Pkqtas0Qi46Uhj1JStVt4hLbbOgkec-T4iHZamzLggg&oe=6A1A3D69,Pak Tama Siahaan,"Segeralah berangkat yg belum berangkat,",https://www.facebook.com/reel/1336508365019749/?comment_id=1627649089413963,2,0,0,05/22/2026 14:01:19,Facebook,facebook_comments_post_1.csv,segeralah berangkat yg belum berangkat,5,2026-05-22 14:01:19
Y29tbWVudDoxMzE0MDM5MTM3NTg1Nzg5XzEzNjkzNTQxNTUxMDE1Mzk=,100023537260324,https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/429786390_1541127066681854_4091220311915152108_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=110&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeHloyZ7QIC0QPeEPeeeA9DCsoEn-7IFzYuygSf7sgXNiyHQ5-exEVJseKE5emaDdjOyPDvRxhn3U2apzD9ClHxx&_nc_ohc=Ow4HJyn7ASkQ7kNvwED3JGL&_nc_oc=AdpwtVK1BVwpFMw_UOS1vpR-7Vf9IFZIZhvlT9Ib75a00anU7z9CudD-hTNSr9UwCS0&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=yrR3h9K2Zqs9iwl2OHLXoQ&_nc_ss=7b2a8&oh=00_Af4E9JRtRAB_7ftDUDTsnhnsE3XEDzzOZvzHlgkXdZ_MTg&oe=6A1A2F45,Komang Darma,Yang namanya daerah komplik ya pasti keras beruntung ndak ditembak mati ...kalau mau bantu palestin lawan perang to israel jangan jadi kompor jos di negeri ini .kami mau hidup damai,https://www.facebook.com/reel/1336508365019749/?comment_id=1369354155101539,0,0,0,05/25/2026 08:07:03,Facebook,facebook_comments_post_1.csv,yang namanya daerah komplik ya pasti keras beruntung ndak ditembak mati kalau mau bantu palestin lawan perang to israel jangan jadi kompor jos di negeri ini kami mau hidup damai,30,2026-05-25 08:07:03
Y29tbWVudDoxMzE0MDM5MTM3NTg1Nzg5XzQ1MTUyNTg2MDg3MTg4NTI=,100032582771222,https://scontent.fcgk43-1.fna.fbcdn.net/v/t1.6435-1/49384541_103071114122314_4429524820337623040_n.jpg?stp=cp0_dst-jpg_s32x32_tt6&_nc_cat=100&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeFDnL-xoWGanFlQtVJJoYelgRTqOZSYSX6BFOo5lJhJfgqHRqL_0q7CGwW88UIGSZ5LgMRpQVJx-hUMMn8O6y1S&_nc_ohc=Afkb116hhI0Q7kNvwEVOOug&_nc_oc=Ado57ODz7b9M6neI0MQwfEgHZS5wXRf0zntHGsRjdpOsOZu26sx3rCNB1dmVn24T59I&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=yrR3h9K2Zqs9iwl2OHLXoQ&_nc_ss=7b2a8&oh=00_Af5_i34VPQevhq4pX267E32gcSwCOTZu8Q5T3szvBcTrvw&oe=6A3BC548,Opungwillyaruan,Berangkat lagi kesana ajak novel bak mumin mungkin israel takut sama dia karna statemennya nyawa bayar nyawa,https://www.facebook.com/reel/1336508365019749/?comment_id=4515258608718852,0,0,1,05/22/2026 15:31:24,Facebook,facebook_comments_post_1.csv,berangkat lagi kesana ajak novel bak mumin mungkin israel takut sama dia karna statemennya nyawa bayar nyawa,17,2026-05-22 15:31:24
Y29tbWVudDoxMzE0MDM5MTM3NTg1Nzg5Xzk4NzMzODU3NzEwNzg2MA==,100005110158485,https://scontent.fcgk43-1.fna.fbcdn.net/v/t39.30808-1/414889824_2543024705877843_7870184109990078320_n.jpg?stp=c0.0.411.411a_cp0_dst-jpg_s32x32_tt6&_nc_cat=109&ccb=1-7&_nc_sid=e99d92&_nc_eui2=AeGqKqAmrRO7pxGy5xE6fySgRGvhKiLtQs9Ea-EqIu1Cz7PoXqmKWRU6f3eeIw7w7GtwFIW8rwoGf-38rbooFTgJ&_nc_ohc=Lk2iE8AKbW0Q7kNvwGhrCdM&_nc_oc=Ado-cMd3CkSWd0sCqX7lo8-w40ALxBwAVl9od4X4rkdFKjeqBrPfOtuSpPAqlH33gEs&_nc_zt=24&_nc_ht=scontent.fcgk43-1.fna&_nc_gid=vwDXm1m5zi0mHUbhKogMhA&_nc_ss=7b2a8&oh=00_Af43OyVTHsSTC-d4NGOJ2VixeupG30Q61_99Aa7_ptQvcA&oe=6A1A0EF0,Ida Lilio,-Opungwillyaruan buzzer #israelteroris,https://www.facebook.com/reel/1336508365019749/?comment_id=4515258608718852&reply_comment_id=987338577107860,0,1,0,05/22/2026 17:20:10,Facebook,facebook_comments_post_1.csv,opungwillyaruan buzzer,2,2026-05-22 17:20:10
